IQ-TREE version 3.0.1 for Linux x86 64-bit built Jul  9 2025
Developed by Bui Quang Minh, Thomas Wong, Nhan Ly-Trong, Huaiyan Ren
Contributed by Lam-Tung Nguyen, Dominik Schrempf, Chris Bielow,
Olga Chernomor, Michael Woodhams, Diep Thi Hoang, Heiko Schmidt

Host:    c0700a-s19.ufhpc (AVX2, FMA3, 1007 GB RAM)
Command: iqtree -s results/06_alignment/Not_sex_linked/trimmed/G6961.trimmed.aln --prefix results/07_phylogeny/Not_sex_linked/G6961 -m TEST -B 1000 -nt 4 -redo
Seed:    842537 (Using SPRNG - Scalable Parallel Random Number Generator)
Time:    Wed May 27 21:26:07 2026
Kernel:  AVX+FMA - 4 threads (8 CPU cores detected)

Reading alignment file results/06_alignment/Not_sex_linked/trimmed/G6961.trimmed.aln ... Fasta format detected
Reading fasta file: done in 0.000758009 secs using 20.05% CPU
Alignment most likely contains DNA/RNA sequences
Constructing alignment: done in 0.00175851 secs using 95.31% CPU
Alignment has 23 sequences with 2134 columns, 1476 distinct patterns
629 parsimony-informative, 716 singleton sites, 789 constant sites
                  Gap/Ambiguity  Composition  p-value
Analyzing sequences: done in 0.0132909 secs using 292.8% CPU
   1  S0048_G6961_R1_A   13.73%    passed     77.48%
   2  S0050_G6961_R1_A   13.31%    passed     74.89%
   3  S0005_G6961_R1_A   46.91%    passed     46.01%
   4  S0002_G6961_R1_A    4.22%    passed     48.74%
   5  S0004_G6961_R1_A    8.15%    passed     77.46%
   6  S0031_G6961_R1_A    5.15%    passed     94.65%
   7  S0011_G6961_R1_A    7.97%    passed     37.31%
   8  S0013_G6961_R1_A    1.36%    passed     85.94%
   9  S0021_G6961_R1_A    1.31%    passed     97.13%
  10  S0028_G6961_R1_A    3.61%    passed     90.70%
  11  S0026_G6961_R1_A    2.30%    passed     85.65%
  12  S0020_G6961_R1_A    3.51%    passed     94.35%
  13  S0019_G6961_R1_A    6.79%    passed     98.80%
  14  S0036_G6961_R1_A    3.33%    passed     83.86%
  15  S0030_G6961_R1_A   12.65%    passed     99.94%
  16  S0046_G6961_R1_A   10.87%    passed     74.96%
  17  S0022_G6961_R1_A    6.65%    passed     92.18%
  18  S0012_G6961_R1_A    8.25%    passed     79.47%
  19  S0016_G6961_R1_A   20.99%    passed     53.94%
  20  S0017_G6961_R1_A    9.84%    passed     11.42%
  21  S0018_G6961_R1_A   30.55%    passed     85.56%
  22  S0021_G6961_R2_A   10.78%    passed     26.74%
  23  S0037_G6961_R1_A   23.66%    passed     38.73%
****  TOTAL              11.13%  0 sequences failed composition chi2 test (p-value<5%; df=3)
Checking for duplicate sequences: done in 0.013072 secs using 298.6% CPU


Create initial parsimony tree by phylogenetic likelihood library (PLL)... 0.004 seconds
Perform fast likelihood tree search using GTR+I+G model...
Estimate model parameters (epsilon = 5.000)
Perform nearest neighbor interchange...
Optimizing NNI: done in 0.0816155 secs using 394.1% CPU
Estimate model parameters (epsilon = 1.000)
1. Initial log-likelihood: -15667.438
Optimal log-likelihood: -15667.376
Rate parameters:  A-C: 0.83593  A-G: 1.89048  A-T: 0.90742  C-G: 0.64501  C-T: 2.60678  G-T: 1.00000
 80  TPM2u+F+I+G4  15691.126    50  31482.252    31484.700    31765.539
 83  TPM3+G4       15711.338    46  31514.676    31516.748    31775.301
 84  TPM3+I+G4     15706.642    47  31507.284    31509.447    31773.575
 87  TPM3+G4       15711.338    46  31514.676    31516.748    31775.301
 88  TPM3+I+G4     15706.642    47  31507.284    31509.447    31773.575
 91  TPM3u+G4      15711.337    46  31514.674    31516.746    31775.299
 92  TPM3u+I+G4    15706.641    47  31507.281    31509.444    31773.572
 95  TPM3u+F+G4    15688.198    49  31474.397    31476.748    31752.019
 96  TPM3u+F+I+G4  15683.793    50  31467.585    31470.033    31750.873
 99  TIMe+G4       15731.172    47  31556.343    31558.506    31822.633
100  TIMe+I+G4     15726.452    48  31548.904    31551.160    31820.860
103  TIMe+G4       15731.172    47  31556.343    31558.506    31822.633
104  TIMe+I+G4     15726.452    48  31548.904    31551.160    31820.860
107  TIM+G4        15731.171    47  31556.341    31558.504    31822.632
108  TIM+I+G4      15726.451    48  31548.903    31551.159    31820.859
111  TIM+F+G4      15678.724    50  31457.448    31459.896    31740.736
112  TIM+F+I+G4    15674.543    51  31451.086    31453.633    31740.039
115  TIM2e+G4      15735.235    47  31564.470    31566.633    31830.761
116  TIM2e+I+G4    15730.497    48  31556.994    31559.250    31828.950
119  TIM2e+G4      15735.235    47  31564.470    31566.633    31830.761
120  TIM2e+I+G4    15730.497    48  31556.994    31559.250    31828.950
123  TIM2+G4       15735.235    47  31564.470    31566.633    31830.760
124  TIM2+I+G4     15730.495    48  31556.991    31559.247    31828.947
127  TIM2+F+G4     15681.780    50  31463.560    31466.008    31746.848
128  TIM2+F+I+G4   15677.725    51  31457.449    31459.997    31746.403
131  TIM3e+G4      15711.264    47  31516.528    31518.691    31782.818
132  TIM3e+I+G4    15706.565    48  31509.129    31511.385    31781.085
135  TIM3e+G4      15711.264    47  31516.528    31518.691    31782.818
136  TIM3e+I+G4    15706.565    48  31509.129    31511.385    31781.085
139  TIM3+G4       15711.263    47  31516.527    31518.690    31782.817
140  TIM3+I+G4     15706.564    48  31509.129    31511.385    31781.085
143  TIM3+F+G4     15674.932    50  31449.865    31452.313    31733.152
144  TIM3+F+I+G4   15670.658    51  31443.316    31445.864    31732.270
147  TVMe+G4       15707.787    48  31511.573    31513.829    31783.530
148  TVMe+I+G4     15702.995    49  31503.989    31506.340    31781.611
151  TVMe+G4       15707.787    48  31511.573    31513.829    31783.530
152  TVMe+I+G4     15702.995    49  31503.989    31506.340    31781.611
155  TVM+G4        15707.786    48  31511.573    31513.829    31783.529
156  TVM+I+G4      15702.994    49  31503.989    31506.340    31781.611
159  TVM+F+G4      15684.805    51  31471.610    31474.158    31760.563
160  TVM+F+I+G4    15680.433    52  31464.866    31467.515    31759.485
163  SYM+G4        15707.717    49  31513.434    31515.785    31791.056
164  SYM+I+G4      15702.924    50  31505.848    31508.296    31789.135
167  SYM+G4        15707.717    49  31513.434    31515.785    31791.056
168  SYM+I+G4      15702.924    50  31505.848    31508.296    31789.135
171  GTR+G4        15707.715    49  31513.430    31515.781    31791.052
172  GTR+I+G4      15702.924    50  31505.848    31508.296    31789.136
175  GTR+F+G4      15671.565    52  31447.129    31449.778    31741.749
176  GTR+F+I+G4    15667.317    53  31440.634    31443.386    31740.919
Akaike Information Criterion:           GTR+F+I+G4
Corrected Akaike Information Criterion: GTR+F+I+G4
Bayesian Information Criterion:         TIM3+F+I+G4
Best-fit model: TIM3+F+I+G4 chosen according to BIC

All model information printed to results/07_phylogeny/Not_sex_linked/G6961.model.gz
CPU time for ModelFinder: 8.792 seconds (0h:0m:8s)
Wall-clock time for ModelFinder: 2.266 seconds (0h:0m:2s)
Generating 1000 samples for ultrafast bootstrap (seed: 842537)...

NOTE: 10 MB RAM (0 GB) is required!
Estimate model parameters (epsilon = 0.100)
Thoroughly optimizing +I+G parameters from 10 start values...
Init pinv, alpha: 0.000, 2.381 / Estimate: 0.000, 1.148 / LogL: -15674.932
Init pinv, alpha: 0.041, 2.381 / Estimate: 0.043, 1.333 / LogL: -15673.485
Init pinv, alpha: 0.082, 2.381 / Estimate: 0.085, 1.585 / LogL: -15672.070
Init pinv, alpha: 0.123, 2.381 / Estimate: 0.125, 1.918 / LogL: -15671.014
Init pinv, alpha: 0.164, 2.381 / Estimate: 0.164, 2.392 / LogL: -15670.661
Init pinv, alpha: 0.205, 2.381 / Estimate: 0.188, 2.824 / LogL: -15671.098
Init pinv, alpha: 0.246, 2.381 / Estimate: 0.189, 2.835 / LogL: -15671.116
Init pinv, alpha: 0.288, 2.381 / Estimate: 0.189, 2.832 / LogL: -15671.108
Init pinv, alpha: 0.329, 2.381 / Estimate: 0.189, 2.828 / LogL: -15671.102
Init pinv, alpha: 0.370, 2.381 / Estimate: 0.190, 2.851 / LogL: -15671.140
Optimal pinv,alpha: 0.164, 2.392 / LogL: -15670.661

Parameters optimization took 1.125 sec
Wrote distance file to... 
Computing ML distances based on estimated model parameters...
Calculating distance matrix: done in 0.000941323 secs using 488.2% CPU
Computing ML distances took 0.001101 sec (of wall-clock time) 0.004760 sec (of CPU time)
Setting up auxiliary I and S matrices: done in 0.00360905 secs using 346% CPU
Constructing RapidNJ tree: done in 0.117291 secs using 268.7% CPU
Computing RapidNJ tree took 0.125494 sec (of wall-clock time) 0.331777 sec (of CPU time)
Log-likelihood of RapidNJ tree: -15777.643
--------------------------------------------------------------------
|             INITIALIZING CANDIDATE TREE SET                      |
--------------------------------------------------------------------
Generating 98 parsimony trees... 0.344 second
Computing log-likelihood of 98 initial trees ... 0.478 seconds
Current best score: -15667.357

Do NNI search on 20 best initial trees
Optimizing NNI: done in 0.0540763 secs using 394.9% CPU
Estimate model parameters (epsilon = 0.100)
BETTER TREE FOUND at iteration 1: -15649.312
Optimizing NNI: done in 0.0513479 secs using 401.2% CPU
Optimizing NNI: done in 0.0597919 secs using 391.7% CPU
Optimizing NNI: done in 0.0614213 secs using 398.3% CPU
Optimizing NNI: done in 0.0206105 secs using 378.7% CPU
Optimizing NNI: done in 0.094591 secs using 395.2% CPU
Estimate model parameters (epsilon = 0.100)
BETTER TREE FOUND at iteration 6: -15647.031
Optimizing NNI: done in 0.0744688 secs using 394.1% CPU
Optimizing NNI: done in 0.100904 secs using 394.3% CPU
Optimizing NNI: done in 0.0651926 secs using 391.6% CPU
Optimizing NNI: done in 0.0775836 secs using 395% CPU
Iteration 10 / LogL: -15652.840 / Time: 0h:0m:5s
Optimizing NNI: done in 0.114354 secs using 393.6% CPU
Optimizing NNI: done in 0.110675 secs using 390.9% CPU
Optimizing NNI: done in 0.085429 secs using 399.2% CPU
Optimizing NNI: done in 0.171693 secs using 392.9% CPU
Optimizing NNI: done in 0.173775 secs using 395.6% CPU
Optimizing NNI: done in 0.0760601 secs using 390.5% CPU
Optimizing NNI: done in 0.102811 secs using 395.7% CPU
Optimizing NNI: done in 0.131962 secs using 394.7% CPU
Optimizing NNI: done in 0.0796739 secs using 392.2% CPU
Optimizing NNI: done in 0.11407 secs using 394.9% CPU
Iteration 20 / LogL: -15647.036 / Time: 0h:0m:6s
Finish initializing candidate tree set (8)
Current best tree score: -15647.031 / CPU time: 2.693
Number of iterations: 20
--------------------------------------------------------------------
|               OPTIMIZING CANDIDATE TREE SET                      |
--------------------------------------------------------------------
Optimizing NNI: done in 0.0783928 secs using 394.5% CPU
Optimizing NNI: done in 0.121401 secs using 395.8% CPU
Optimizing NNI: done in 0.0749888 secs using 395.9% CPU
Optimizing NNI: done in 0.0808764 secs using 390.4% CPU
Optimizing NNI: done in 0.0857141 secs using 390% CPU
Optimizing NNI: done in 0.0740314 secs using 395.8% CPU
Optimizing NNI: done in 0.086098 secs using 392.4% CPU
Optimizing NNI: done in 0.0667732 secs using 393.7% CPU
Optimizing NNI: done in 0.084863 secs using 393% CPU
Optimizing NNI: done in 0.0661373 secs using 389% CPU
Iteration 30 / LogL: -15647.116 / Time: 0h:0m:7s (0h:0m:12s left)
Optimizing NNI: done in 0.0952211 secs using 393.4% CPU
Optimizing NNI: done in 0.0756143 secs using 389.6% CPU
Optimizing NNI: done in 0.137014 secs using 394.2% CPU
Optimizing NNI: done in 0.0868768 secs using 393.9% CPU
Optimizing NNI: done in 0.0810343 secs using 392% CPU
Optimizing NNI: done in 0.0854256 secs using 392.3% CPU
Optimizing NNI: done in 0.116324 secs using 394.6% CPU
Optimizing NNI: done in 0.0981875 secs using 394.6% CPU
Optimizing NNI: done in 0.0847756 secs using 393.2% CPU
Optimizing NNI: done in 0.140437 secs using 396.9% CPU
Iteration 40 / LogL: -15652.841 / Time: 0h:0m:8s (0h:0m:10s left)
Optimizing NNI: done in 0.0856554 secs using 395% CPU
Optimizing NNI: done in 0.0692188 secs using 390.6% CPU
Optimizing NNI: done in 0.096322 secs using 391.1% CPU
Optimizing NNI: done in 0.0980855 secs using 392.6% CPU
Optimizing NNI: done in 0.101976 secs using 394.4% CPU
Optimizing NNI: done in 0.088137 secs using 393.6% CPU
Optimizing NNI: done in 0.0780147 secs using 393.5% CPU
Optimizing NNI: done in 0.0830999 secs using 393% CPU
Optimizing NNI: done in 0.0902881 secs using 393.1% CPU
Optimizing NNI: done in 0.0889827 secs using 395% CPU
Iteration 50 / LogL: -15656.104 / Time: 0h:0m:9s (0h:0m:7s left)
Log-likelihood cutoff on original alignment: -15710.473
Optimizing NNI: done in 0.0838593 secs using 390.4% CPU
Optimizing NNI: done in 0.0638683 secs using 394.9% CPU
Optimizing NNI: done in 0.0852755 secs using 391.7% CPU
Optimizing NNI: done in 0.0711821 secs using 392.2% CPU
Optimizing NNI: done in 0.0654195 secs using 399.8% CPU
Optimizing NNI: done in 0.12243 secs using 393.1% CPU
Optimizing NNI: done in 0.100228 secs using 392.5% CPU
Optimizing NNI: done in 0.107141 secs using 396% CPU
Optimizing NNI: done in 0.0824691 secs using 392% CPU
Optimizing NNI: done in 0.0919944 secs using 394.1% CPU
Iteration 60 / LogL: -15652.843 / Time: 0h:0m:10s (0h:0m:6s left)
Optimizing NNI: done in 0.102255 secs using 393.6% CPU
Optimizing NNI: done in 0.0834537 secs using 394.2% CPU
Optimizing NNI: done in 0.0836163 secs using 397.3% CPU
Optimizing NNI: done in 0.0897603 secs using 396.8% CPU
Optimizing NNI: done in 0.0891139 secs using 396.7% CPU
Optimizing NNI: done in 0.0808356 secs using 391.7% CPU
Optimizing NNI: done in 0.0643121 secs using 395.8% CPU
Optimizing NNI: done in 0.0677361 secs using 391.3% CPU
Optimizing NNI: done in 0.0690031 secs using 395.8% CPU
Optimizing NNI: done in 0.0580028 secs using 397.2% CPU
Iteration 70 / LogL: -15649.323 / Time: 0h:0m:10s (0h:0m:4s left)
Optimizing NNI: done in 0.0950676 secs using 396% CPU
Optimizing NNI: done in 0.0733752 secs using 390.2% CPU
Optimizing NNI: done in 0.0884498 secs using 388.7% CPU
Optimizing NNI: done in 0.0716444 secs using 398.8% CPU
Optimizing NNI: done in 0.106575 secs using 392.3% CPU
Optimizing NNI: done in 0.0463332 secs using 395.6% CPU
Optimizing NNI: done in 0.0952433 secs using 391.7% CPU
Optimizing NNI: done in 0.111733 secs using 396.3% CPU
Optimizing NNI: done in 0.085203 secs using 395.4% CPU
Optimizing NNI: done in 0.0620243 secs using 392.2% CPU
Iteration 80 / LogL: -15735.979 / Time: 0h:0m:11s (0h:0m:3s left)
Optimizing NNI: done in 0.0887472 secs using 394.8% CPU
Optimizing NNI: done in 0.0666164 secs using 397.4% CPU
Optimizing NNI: done in 0.0635993 secs using 398.9% CPU
Optimizing NNI: done in 0.0607811 secs using 398.3% CPU
Optimizing NNI: done in 0.105431 secs using 392.3% CPU
Optimizing NNI: done in 0.0805091 secs using 396.5% CPU
Optimizing NNI: done in 0.0844686 secs using 390.9% CPU
Optimizing NNI: done in 0.0612097 secs using 394.6% CPU
Optimizing NNI: done in 0.0540623 secs using 393.2% CPU
Optimizing NNI: done in 0.0769019 secs using 392.6% CPU
Iteration 90 / LogL: -15647.037 / Time: 0h:0m:12s (0h:0m:1s left)
Optimizing NNI: done in 0.0883726 secs using 391.4% CPU
Optimizing NNI: done in 0.0830961 secs using 393.8% CPU
Optimizing NNI: done in 0.0549753 secs using 393% CPU
Optimizing NNI: done in 0.111924 secs using 393.9% CPU
Optimizing NNI: done in 0.0685397 secs using 388.3% CPU
Optimizing NNI: done in 0.0726461 secs using 389.5% CPU
Optimizing NNI: done in 0.0791582 secs using 393% CPU
Optimizing NNI: done in 0.0912537 secs using 363.2% CPU
Optimizing NNI: done in 0.08759 secs using 395.3% CPU
Optimizing NNI: done in 0.0694547 secs using 395.6% CPU
Iteration 100 / LogL: -15650.829 / Time: 0h:0m:13s (0h:0m:0s left)
Log-likelihood cutoff on original alignment: -15710.473
NOTE: Bootstrap correlation coefficient of split occurrence frequencies: 0.999
Optimizing NNI: done in 0.151228 secs using 362% CPU
Optimizing NNI: done in 0.0654325 secs using 390.9% CPU
Optimizing NNI: done in 0.109515 secs using 391.6% CPU
Optimizing NNI: done in 0.0817015 secs using 396.4% CPU
Optimizing NNI: done in 0.0537574 secs using 396.8% CPU
Optimizing NNI: done in 0.0740523 secs using 393.3% CPU
Optimizing NNI: done in 0.0891666 secs using 394.6% CPU
TREE SEARCH COMPLETED AFTER 107 ITERATIONS / Time: 0h:0m:14s

--------------------------------------------------------------------
|                    FINALIZING TREE SEARCH                        |
--------------------------------------------------------------------
Performs final model parameters optimization
Estimate model parameters (epsilon = 0.010)
1. Initial log-likelihood: -15647.031
Optimal log-likelihood: -15647.029
Rate parameters:  A-C: 0.77070  A-G: 1.98351  A-T: 1.00000  C-G: 0.77070  C-T: 2.73123  G-T: 1.00000
Base frequencies:  A: 0.260  C: 0.192  G: 0.297  T: 0.251
Proportion of invariable sites: 0.164
Gamma shape alpha: 2.438
Parameters optimization took 1 rounds (0.014 sec)
BEST SCORE FOUND : -15647.029
Creating bootstrap support values...
Split supports printed to NEXUS file results/07_phylogeny/Not_sex_linked/G6961.splits.nex
Total tree length: 1.815

Total number of iterations: 107
CPU time used for tree search: 40.094 sec (0h:0m:40s)
Wall-clock time used for tree search: 10.525 sec (0h:0m:10s)
Total CPU time used: 54.009 sec (0h:0m:54s)
Total wall-clock time used: 14.194 sec (0h:0m:14s)

Computing bootstrap consensus tree...
Reading input file results/07_phylogeny/Not_sex_linked/G6961.splits.nex...
23 taxa and 198 splits.
Consensus tree written to results/07_phylogeny/Not_sex_linked/G6961.contree
Reading input trees file results/07_phylogeny/Not_sex_linked/G6961.contree
Log-likelihood of consensus tree: -15647.029

Analysis results written to: 
  IQ-TREE report:                results/07_phylogeny/Not_sex_linked/G6961.iqtree
  Maximum-likelihood tree:       results/07_phylogeny/Not_sex_linked/G6961.treefile
  Likelihood distances:          results/07_phylogeny/Not_sex_linked/G6961.mldist

Ultrafast bootstrap approximation results written to:
  Split support values:          results/07_phylogeny/Not_sex_linked/G6961.splits.nex
  Consensus tree:                results/07_phylogeny/Not_sex_linked/G6961.contree
  Screen log file:               results/07_phylogeny/Not_sex_linked/G6961.log

Date and Time: Wed May 27 21:26:22 2026
